%,CANDIDATE,CONSTITUENCY,NUMBER OF SEATS,No.,PARTY,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
38.56,GOPI KRISHNA VIJAYVARGIYA NA,GUNA,1,1,INC,Madhya Bharat,53549,138858,138858,378353,36.70
10.96,DEORAO JADHAV NA,GUNA,1,3,IND,Madhya Bharat,15214,138858,138858,378353,36.70
5.03,"CHANDROJI RAO, ANGRE NA",GUNA,1,2,IND,Madhya Bharat,6985,138858,138858,378353,36.70
4.75,DHARMA SWAROOP NA,GUNA,1,4,SP,Madhya Bharat,6592,138858,138858,378353,36.70
45.49,V. G. DESHPANDE NA,GWALIOR,1,3,HMS,Madhya Bharat,65695,144412,144412,379320,38.07
37.83,VAIDEHI CHARAN PARASHAR NA,GWALIOR,1,4,INC,Madhya Bharat,54638,144412,144412,379320,38.07
7.77,DESHRAJSINGH NA,GWALIOR,1,1,CPI,Madhya Bharat,11216,144412,144412,379320,38.07
5.69,VIDHYA SAGAR CHANDRAMAN NA,GWALIOR,1,2,IND,Madhya Bharat,8215,144412,144412,379320,38.07
3.22,HARISHANKAR DWIVEDI NA,GWALIOR,1,5,KMPP,Madhya Bharat,4648,144412,144412,379320,38.07
26.97,RADHA CHARAN NA,MORENA BHIND,2,4,INC,Madhya Bharat,124878,462963,462963,743114,31.15
18.74,SURAJ PRASAD ALIAS SURYA PRASAD NA,MORENA BHIND,2,6,INC,Madhya Bharat,86772,462963,462963,743114,31.15
18.11,RAJA PANCHAM SINGH NA,MORENA BHIND,2,2,RRP,Madhya Bharat,83834,462963,462963,743114,31.15
15.52,VAIDYA VIVEKANAND NA,MORENA BHIND,2,5,RRP,Madhya Bharat,71861,462963,462963,743114,31.15
12.73,MANGALSINGH NA,MORENA BHIND,2,3,SP,Madhya Bharat,58954,462963,462963,743114,31.15
7.92,JABARSINGH NA,MORENA BHIND,2,1,SP,Madhya Bharat,36664,462963,462963,743114,31.15
28.42,DODDATHIMMIAH NA,KOLAR,2,1,INC,Mysore,203988,717848,717848,741116,48.43
24.04,M. V. KRISHNAPPA NA,KOLAR,2,2,INC,Mysore,172546,717848,717848,741116,48.43
15.13,J. T. GOPALAKRISHNAN NA,KOLAR,2,3,IND,Mysore,108581,717848,717848,741116,48.43
10.21,V. M. GOVINDAN NA,KOLAR,2,4,CPI,Mysore,73322,717848,717848,741116,48.43
9.41,R. A. DASS NA,KOLAR,2,5,IND,Mysore,67571,717848,717848,741116,48.43
6.57,M. S. MAHADEVAN NA,KOLAR,2,6,BJS,Mysore,47180,717848,717848,741116,48.43
6.22,SAMPANGIRAMIAH NA,KOLAR,2,7,KMPP,Mysore,44660,717848,717848,741116,48.43
52.17,C. R. BASAPPA NA,TUMKUR,1,1,INC,Mysore,116596,223505,223505,374292,59.71
21.37,KADRI SHAMANNA NA,TUMKUR,1,2,SP,Mysore,47756,223505,223505,374292,59.71
17.47,M. L. SRIKANTIAH NA,TUMKUR,1,3,KMPP,Mysore,39052,223505,223505,374292,59.71
8.99,K. V SUBRAMANYASWAMY NA,TUMKUR,1,4,BJS,Mysore,20101,223505,223505,374292,59.71
47.17,N. KESHAVAIENGAR NA,BANGALORE NORTH,1,1,INC,Mysore,83513,177057,177057,389996,45.40
13.93,C. G. K. REDDY NA,BANGALORE NORTH,1,2,SP,Mysore,24666,177057,177057,389996,45.40
12.65,MOHAMMAD HANIF NA,BANGALORE NORTH,1,3,IND,Mysore,22399,177057,177057,389996,45.40
9.93,E. P. W. DACOSTA NA,BANGALORE NORTH,1,4,IND,Mysore,17575,177057,177057,389996,45.40
8.73,D. N. HOSALI NA,BANGALORE NORTH,1,5,KMPP,Mysore,15453,177057,177057,389996,45.40
4.65,A. M. DHARMALINGAM NA,BANGALORE NORTH,1,6,IND,Mysore,8240,177057,177057,389996,45.40
2.94,S. K. VENKATARANGA IYENGAR NA,BANGALORE NORTH,1,7,IND,Mysore,5211,177057,177057,389996,45.40
51.91,T. MADIAH GOWDA NA,BANGALORE SOUTH,1,1,INC,Mysore,80951,155948,155948,345824,45.09
23.58,K. SRINIVASA RAO NA,BANGALORE SOUTH,1,2,KMPP,Mysore,36766,155948,155948,345824,45.09
12.53,B. N. VIJAYADEVA NA,BANGALORE SOUTH,1,3,BJS,Mysore,19547,155948,155948,345824,45.09
11.98,L. SRINIVASA REDDY NA,BANGALORE SOUTH,1,4,IND,Mysore,18684,155948,155948,345824,45.09
59.23,M. K. SIVANANJAPPA NA,MANDYA,1,1,INC,Mysore,125566,212015,212015,360464,58.82
40.77,M. C. LINGEGOWDA NA,MANDYA,1,2,KMPP,Mysore,86449,212015,212015,360464,58.82
29.37,N. RACHIAH NA,MYSORE,2,1,INC,Mysore,209203,712318,712318,728247,48.91
27.54,M. S. GURUPADASWAMY NA,MYSORE,2,2,KMPP,Mysore,196175,712318,712318,728247,48.91
23.10,H. C. DASAPPA NA,MYSORE,2,3,INC,Mysore,164577,712318,712318,728247,48.91
19.99,S. M. SIDDIAH NA,MYSORE,2,4,KMPP,Mysore,142363,712318,712318,728247,48.91
67.83,H. SIDDANANJAPPA NA,HASSAN CHICKMAGALUR,1,1,INC,Mysore,116561,171850,171850,354206,48.52
32.17,S. SIVAPPA NA,HASSAN CHICKMAGALUR,1,2,SP,Mysore,55289,171850,171850,354206,48.52
46.25,K. G. WODEYAR NA,SHIMOGA,1,1,INC,Mysore,108990,235659,235659,313647,75.14
22.80,T. L. KALLIAH NA,SHIMOGA,1,2,SP,Mysore,53719,235659,235659,313647,75.14
17.95,K. H. HALAPPA NA,SHIMOGA,1,3,KMPP,Mysore,42308,235659,235659,313647,75.14
13.00,MALUR SUBBA RAO NA,SHIMOGA,1,4,BJS,Mysore,30642,235659,235659,313647,75.14
58.01,S. NIJALINGAPPA NA,CHITALDRUG,1,1,INC,Mysore,126584,218227,218227,361943,60.29
21.74,G. MARULAPPA NA,CHITALDRUG,1,2,KMPP,Mysore,47432,218227,218227,361943,60.29
20.26,H. S. VENKATACHALIAH NA,CHITALDRUG,1,3,IND,Mysore,44211,218227,218227,361943,60.29
31.73,HIRA SINGH NA,MOHINDERGARH,1,1,INC,Patiala And East Punjab States Union,57290,180559,180559,333436,54.15
20.21,SHER SINGH NA,MOHINDERGARH,1,2,IND,Patiala And East Punjab States Union,36499,180559,180559,333436,54.15
13.35,BHAGWANT RAI NA,MOHINDERGARH,1,3,IND,Patiala And East Punjab States Union,24097,180559,180559,333436,54.15
13.15,SATYA MADAN NA,MOHINDERGARH,1,4,IND,Patiala And East Punjab States Union,23752,180559,180559,333436,54.15
9.33,PARTAP SINGH NA,MOHINDERGARH,1,5,IND,Patiala And East Punjab States Union,16854,180559,180559,333436,54.15
6.26,HET RAM NA,MOHINDERGARH,1,6,IND,Patiala And East Punjab States Union,11302,180559,180559,333436,54.15
5.96,RAMESHAR DUTT NA,MOHINDERGARH,1,7,IND,Patiala And East Punjab States Union,10765,180559,180559,333436,54.15
33.33,RANJIT SINGH NA,SANGRUR,1,1,IND,Patiala And East Punjab States Union,70569,211718,211718,349335,60.61
26.80,BHAGWAN SINGH NA,SANGRUR,1,2,INC,Patiala And East Punjab States Union,56751,211718,211718,349335,60.61
19.38,BAKSHI RAM NA,SANGRUR,1,3,RCPI,Patiala And East Punjab States Union,41030,211718,211718,349335,60.61
9.83,KRIPAL SINGH NA,SANGRUR,1,4,IND,Patiala And East Punjab States Union,20814,211718,211718,349335,60.61
4.92,BALDEV SINGH NA,SANGRUR,1,5,IND,Patiala And East Punjab States Union,10411,211718,211718,349335,60.61
3.78,GOURI SHANKAR NA,SANGRUR,1,6,IND,Patiala And East Punjab States Union,8002,211718,211718,349335,60.61
1.96,BHAGIRATH LAL NA,SANGRUR,1,7,IND,Patiala And East Punjab States Union,4141,211718,211718,349335,60.61
47.16,RAM PARTAP NA,PATIALA,1,1,INC,Patiala And East Punjab States Union,103552,219562,219562,367485,59.75
36.87,KARAM SINGH NA,PATIALA,1,2,SAD,Patiala And East Punjab States Union,80948,219562,219562,367485,59.75
3.91,AMAR SINGH NA,PATIALA,1,3,IND,Patiala And East Punjab States Union,8580,219562,219562,367485,59.75
3.07,SARDUL SINGH NA,PATIALA,1,4,IND,Patiala And East Punjab States Union,6749,219562,219562,367485,59.75
2.79,GOPAL CHAND NA,PATIALA,1,5,KMPP,Patiala And East Punjab States Union,6136,219562,219562,367485,59.75
2.73,CHIRANJI LAL NA,PATIALA,1,6,BJS,Patiala And East Punjab States Union,6004,219562,219562,367485,59.75
2.14,HIRA NAND NA,PATIALA,1,7,IND,Patiala And East Punjab States Union,4695,219562,219562,367485,59.75
1.32,PURAN CHAND NA,PATIALA,1,8,IND,Patiala And East Punjab States Union,2898,219562,219562,367485,59.75
24.33,HUKAM SINGH NA,KAPURTHALA BHATINDA,2,1,SAD,Patiala And East Punjab States Union,210067,863273,863273,713275,60.51
21.62,AJIT SINGH NA,KAPURTHALA BHATINDA,2,2,SAD,Patiala And East Punjab States Union,186623,863273,863273,713275,60.51
17.35,NIRMAL SINGH NA,KAPURTHALA BHATINDA,2,3,INC,Patiala And East Punjab States Union,149760,863273,863273,713275,60.51
14.49,SARDUL SINGH NA,KAPURTHALA BHATINDA,2,4,INC,Patiala And East Punjab States Union,125055,863273,863273,713275,60.51
5.97,GURDIAL SINGH NA,KAPURTHALA BHATINDA,2,5,IND,Patiala And East Punjab States Union,51507,863273,863273,713275,60.51
4.43,KHARAITI RAM NA,KAPURTHALA BHATINDA,2,6,SP,Patiala And East Punjab States Union,38222,863273,863273,713275,60.51
4.33,KAPUR CHAND NA,KAPURTHALA BHATINDA,2,7,BJS,Patiala And East Punjab States Union,37345,863273,863273,713275,60.51
3.89,RAM NATH NA,KAPURTHALA BHATINDA,2,8,KMPP,Patiala And East Punjab States Union,33613,863273,863273,713275,60.51
3.60,SUCHET SINGH NA,KAPURTHALA BHATINDA,2,9,FBL(MG),Patiala And East Punjab States Union,31081,863273,863273,713275,60.51
53.92,RAM KARAN JOSHI NA,JAIPUR SAWAIMADHOPUR,1,1,INC,Rajasthan,66197,122770,122770,382763,32.07
28.78,SOHAN MAL NA,JAIPUR SAWAIMADHOPUR,1,4,HMS,Rajasthan,35338,122770,122770,382763,32.07
11.19,RATAN SINGH NA,JAIPUR SAWAIMADHOPUR,1,2,KLP,Rajasthan,13741,122770,122770,382763,32.07
6.10,SARDA BAI NA,JAIPUR SAWAIMADHOPUR,1,3,IND,Rajasthan,7494,122770,122770,382763,32.07
28.57,GIRRAJ SHARAN SINGH NA,BHARATPUR SAWAIMADHOPUR,2,1,IND,Rajasthan,196391,687306,687306,748347,45.92
25.66,MANAK CHAND NA,BHARATPUR SAWAIMADHOPUR,2,2,KLP,Rajasthan,176395,687306,687306,748347,45.92
25.62,AMRIT LAL YADAV NA,BHARATPUR SAWAIMADHOPUR,2,4,INC,Rajasthan,176121,687306,687306,748347,45.92
20.14,RAJ BAHADUR NA,BHARATPUR SAWAIMADHOPUR,2,3,INC,Rajasthan,138399,687306,687306,748347,45.92
56.10,SOBHA RAM NA,ALWAR,1,1,INC,Rajasthan,112121,199856,199856,382999,52.18
21.25,P. D. SINGANIA NA,ALWAR,1,4,KLP,Rajasthan,42471,199856,199856,382999,52.18
18.93,RAGHUVIR SINGH NA,ALWAR,1,2,RRP,Rajasthan,37825,199856,199856,382999,52.18
3.72,GOPI LAL YADAV NA,ALWAR,1,3,IND,Rajasthan,7439,199856,199856,382999,52.18
23.27,PANNA LAL NA,GANGANAGAR JHUNJHUNU,2,2,INC,Rajasthan,154079,662222,662222,758860,43.63
21.71,MURARKA RADHEY SHYAM NA,GANGANAGAR JHUNJHUNU,2,1,INC,Rajasthan,143779,662222,662222,758860,43.63
11.38,GHANSHYAMDAS NA,GANGANAGAR JHUNJHUNU,2,5,RRP,Rajasthan,75379,662222,662222,758860,43.63
11.34,KEDAR NATH NA,GANGANAGAR JHUNJHUNU,2,9,SP,Rajasthan,75073,662222,662222,758860,43.63
9.27,LOYALKA CHIRANJI LAL NA,GANGANAGAR JHUNJHUNU,2,4,RRP,Rajasthan,61357,662222,662222,758860,43.63
6.67,CHOTU RAM PRADHAN NA,GANGANAGAR JHUNJHUNU,2,10,SCF,Rajasthan,44171,662222,662222,758860,43.63
6.19,GANGA RAM NA,GANGANAGAR JHUNJHUNU,2,6,KLP,Rajasthan,41004,662222,662222,758860,43.63
4.75,RAM DEVA NA,GANGANAGAR JHUNJHUNU,2,3,KMPP,Rajasthan,31443,662222,662222,758860,43.63
2.81,SANAT KUMAR NA,GANGANAGAR JHUNJHUNU,2,8,IND,Rajasthan,18635,662222,662222,758860,43.63
2.61,SATNARAIN NA,GANGANAGAR JHUNJHUNU,2,7,IND,Rajasthan,17302,662222,662222,758860,43.63
62.87,MAHARAJA KARNI SINGH NA,BIKANER CHURU,1,1,IND,Rajasthan,117926,187557,187557,397481,47.19
28.91,RAJA KUSHAL SINGH NA,BIKANER CHURU,1,2,INC,Rajasthan,54227,187557,187557,397481,47.19
4.81,MURLI DHAR NA,BIKANER CHURU,1,3,SP,Rajasthan,9014,187557,187557,397481,47.19
3.41,RAGHUBAR DAYAL NA,BIKANER CHURU,1,4,KJSP,Rajasthan,6390,187557,187557,397481,47.19
78.62,HANWANT SINGH NA,JODHPUR,1,1,IND,Rajasthan,139833,177850,177850,402871,44.15
21.38,NURI MD. YASIN NA,JODHPUR,1,2,INC,Rajasthan,38017,177850,177850,402871,44.15
63.66,BHAWANI SINGH NA,BARMER JALORE,1,1,IND,Rajasthan,81546,128092,128092,369470,34.67
28.93,POONAM CHAND NA,BARMER JALORE,1,2,INC,Rajasthan,37053,128092,128092,369470,34.67
7.41,HUKAM SINGH NA,BARMER JALORE,1,3,IND,Rajasthan,9493,128092,128092,369470,34.67
62.71,AJIT SINGH NA,SIROHI PALI,1,1,IND,Rajasthan,99925,159335,159335,380210,41.91
23.27,GOKAL BHAI BHUTT NA,SIROHI PALI,1,2,INC,Rajasthan,37080,159335,159335,380210,41.91
7.33,RANI DEVI BHARGAVA NA,SIROHI PALI,1,3,BJS,Rajasthan,11677,159335,159335,380210,41.91
6.69,DHARAM CHAND NA,SIROHI PALI,1,4,IND,Rajasthan,10653,159335,159335,380210,41.91
46.96,GAJADHAR NA,NAGAUR PALI,1,1,IND,Rajasthan,94105,200411,200411,383209,52.30
39.74,PITTIE GOVINGLAL NA,NAGAUR PALI,1,2,INC,Rajasthan,79640,200411,200411,383209,52.30
8.71,BADRI DAN NA,NAGAUR PALI,1,4,IND,Rajasthan,17460,200411,200411,383209,52.30
4.59,RAM KARAN NA,NAGAUR PALI,1,3,IND,Rajasthan,9206,200411,200411,383209,52.30
39.49,NAND LAL NA,SIKAR,1,1,RRP,Rajasthan,52980,134158,134158,323013,41.53
36.37,BAJAI KAMAL NAYAN JAMNA LAL NA,SIKAR,1,2,INC,Rajasthan,48795,134158,134158,323013,41.53
24.14,TILAK SINGH NA,SIKAR,1,3,KLP,Rajasthan,32383,134158,134158,323013,41.53
41.79,DAULAT MAL NA,JAIPUR,1,1,INC,Rajasthan,49773,119094,119094,397855,29.93
30.22,CHIRANJI LAL NA,JAIPUR,1,4,IND,Rajasthan,35989,119094,119094,397855,29.93
9.19,SARDAR MD. KHAN NA,JAIPUR,1,6,RRP,Rajasthan,10942,119094,119094,397855,29.93
7.82,ACHARYA NAND LAL NA,JAIPUR,1,5,IND,Rajasthan,9317,119094,119094,397855,29.93
4.61,RADHA BALLABH NA,JAIPUR,1,3,CPI,Rajasthan,5490,119094,119094,397855,29.93
3.46,SHANTI BHAI JOHRI NA,JAIPUR,1,2,SP,Rajasthan,4124,119094,119094,397855,29.93
2.90,RADHEY SHYAM NA,JAIPUR,1,7,IND,Rajasthan,3459,119094,119094,397855,29.93
46.99,PANNA LAL KAUSHIK NA,TONK,1,1,INC,Rajasthan,60980,129770,129770,387328,33.50
32.69,LAMI NARAIAN NA,TONK,1,2,KLP,Rajasthan,42423,129770,129770,387328,33.50
20.32,GOPAL NA,TONK,1,3,IND,Rajasthan,26367,129770,129770,387328,33.50
47.37,HARI RAM NA,BHILWARA,1,1,RRP,Rajasthan,51562,108838,108838,419186,25.96
35.25,RAMESH CHANDER NA,BHILWARA,1,2,INC,Rajasthan,38361,108838,108838,419186,25.96
9.83,YASHWANT SINGH NA,BHILWARA,1,3,IND,Rajasthan,10702,108838,108838,419186,25.96
7.55,RAGHUBEER SINGH NA,BHILWARA,1,4,KLP,Rajasthan,8213,108838,108838,419186,25.96
40.60,BALWANT SINGH NA,UDAIPUR,1,1,INC,Rajasthan,37331,91944,91944,368279,24.97
36.72,LAL SINGH NA,UDAIPUR,1,2,BJS,Rajasthan,33761,91944,91944,368279,24.97
22.68,SHRI GOPAL NA,UDAIPUR,1,3,IND,Rajasthan,20852,91944,91944,368279,24.97
68.28,BHIKHA BHAI NA,BANSWARA DUNGARPUR (ST),1,1,INC,Rajasthan,80064,117265,117265,396575,29.57
31.72,SHRI RAMJI NA,BANSWARA DUNGARPUR (ST),1,2,IND,Rajasthan,37201,117265,117265,396575,29.57
46.61,UMASHANKER NA,CHITTOR,1,1,BJS,Rajasthan,52460,112548,112548,405205,27.78
40.75,MANAK LAL NA,CHITTOR,1,2,INC,Rajasthan,45861,112548,112548,405205,27.78
12.64,RAJENDRA SINGH NA,CHITTOR,1,3,SP,Rajasthan,14227,112548,112548,405205,27.78
44.85,CHANDRA SEN NA,KOTAB BUNDI,1,1,RRP,Rajasthan,41715,93005,93005,411738,22.59
26.42,DWARKA LAL NA,KOTAB BUNDI,1,2,INC,Rajasthan,24575,93005,93005,411738,22.59
11.27,SHANKER DAYAL NA,KOTAB BUNDI,1,5,IND,Rajasthan,10481,93005,93005,411738,22.59
7.79,GUPTA RAM GOYAL RAM CHARAN NA,KOTAB BUNDI,1,6,IND,Rajasthan,7241,93005,93005,411738,22.59
5.89,HEERA LAL NA,KOTAB BUNDI,1,3,SP,Rajasthan,5481,93005,93005,411738,22.59
3.78,VIDYA SAGAR NA,KOTAB BUNDI,1,4,IND,Rajasthan,3512,93005,93005,411738,22.59
40.57,NEMICHAND KASILWAL NA,KOTAH JHALAWAR,1,1,INC,Rajasthan,38518,94936,94936,361030,26.30
37.77,SITA RAM NA,KOTAH JHALAWAR,1,4,IND,Rajasthan,35859,94936,94936,361030,26.30
11.97,LADLI MOHAN NA,KOTAH JHALAWAR,1,3,SP,Rajasthan,11368,94936,94936,361030,26.30
9.68,KESHAV DEV VERMA NA,KOTAH JHALAWAR,1,2,BJS,Rajasthan,9191,94936,94936,361030,26.30
UNCONTESTED,MAJOR GEN. M. S. HIMATSINHJI NA,HALAR,1,1,INC,Saurashtra,RETURNED,0,0,295369,0.00
61.45,JOSHI JETHALAL HARIKRISHNA NA,MADHYA SAURASHTRA,1,1,INC,Saurashtra,86003,139962,139962,312441,44.80
21.27,BHATT VINUBHAI JAGANNATH NA,MADHYA SAURASHTRA,1,2,SKS,Saurashtra,29766,139962,139962,312441,44.80
11.51,SHARMA KRISHNA SHARMA GURUDAYAL SHARMA NA,MADHYA SAURASHTRA,1,4,HMS,Saurashtra,16112,139962,139962,312441,44.80
3.56,SEJPAL ODHAVJI DEVCHANDA NA,MADHYA SAURASHTRA,1,5,IND,Saurashtra,4983,139962,139962,312441,44.80
2.21,MEHTA LAXMIDAS KAPURCHAND NA,MADHYA SAURASHTRA,1,3,KMPP,Saurashtra,3098,139962,139962,312441,44.80
59.79,PARIKH RASIKLAL UMEDCHAND NA,ZALAWAD,1,1,INC,Saurashtra,98033,163963,163963,315707,51.94
18.69,SHAH LAVANPRASAD FULCHAND NA,ZALAWAD,1,4,IND,Saurashtra,30650,163963,163963,315707,51.94
14.39,VYAS MAGANLAL HIRJI NA,ZALAWAD,1,3,HMS,Saurashtra,23601,163963,163963,315707,51.94
7.12,PAREKH KALIDAS MOTICHAND NA,ZALAWAD,1,2,KMPP,Saurashtra,11679,163963,163963,315707,51.94
64.60,MEHTA BALWANTRAI GOPALJI NA,GOHILWAD,1,2,INC,Saurashtra,80256,124240,124240,310380,40.03
18.28,SHRIDHARANI KRISHANLAL JETHALAL NA,GOHILWAD,1,4,IND,Saurashtra,22710,124240,124240,310380,40.03
12.23,SHAHANI TEJUMAL KARAMCHAND NA,GOHILWAD,1,3,SP,Saurashtra,15196,124240,124240,310380,40.03
4.89,BHATT CHHOTELAL PREMJI NA,GOHILWAD,1,1,KMPP,Saurashtra,6078,124240,124240,310380,40.03
72.26,SHAH CHIMANLAL CHAKUBHAI NA,GOHILWAD SORATH,1,3,INC,Saurashtra,118239,163639,163639,288399,56.74
13.31,GANDHI HIRACHAND NA,GOHILWAD SORATH,1,1,SP,Saurashtra,21784,163639,163639,288399,56.74
7.50,VASAVADA PRATHULAL NA,GOHILWAD SORATH,1,2,HMS,Saurashtra,12278,163639,163639,288399,56.74
6.93,SHRIDHARANI KRISHNALAL NA,GOHILWAD SORATH,1,4,KMPP,Saurashtra,11338,163639,163639,288399,56.74
72.31,NATHIWANI NARENDRA NA,SORATH,1,1,INC,Saurashtra,123581,170901,170901,316584,53.98
27.69,NANAVATI VENILAL NA,SORATH,1,2,HMS,Saurashtra,47320,170901,170901,316584,53.98
50.85,A. NESAMONY NA,NAGERCOIL,1,1,TTC,Travancore Cochin,115893,227904,227904,343195,66.41
19.21,SIVATHANU PILLAI NA,NAGERCOIL,1,2,IND,Travancore Cochin,43778,227904,227904,343195,66.41
15.87,THANULINGOM NADAR NA,NAGERCOIL,1,3,TP,Travancore Cochin,36158,227904,227904,343195,66.41
14.07,SAM NATHENIEL NA,NAGERCOIL,1,4,SP,Travancore Cochin,32075,227904,227904,343195,66.41
45.72,ANNIE MASCARENE NA,TRIVANDRUM,1,1,IND,Travancore Cochin,116617,255044,255044,356512,71.54
19.02,T. K. NARAYANA PILLAI NA,TRIVANDRUM,1,5,SP,Travancore Cochin,48500,255044,255044,356512,71.54
16.86,BALAKRISHNAN TAMPI NA,TRIVANDRUM,1,6,INC,Travancore Cochin,42995,255044,255044,356512,71.54
10.21,J. E. A. PAREIRA NA,TRIVANDRUM,1,3,IND,Travancore Cochin,26042,255044,255044,356512,71.54
5.38,G. PARAMESWARAN PILLAI NA,TRIVANDRUM,1,2,IND,Travancore Cochin,13716,255044,255044,356512,71.54
2.81,K. VASUDEVAN PILLAI NA,TRIVANDRUM,1,4,IND,Travancore Cochin,7174,255044,255044,356512,71.54
40.62,V. PARAMESWARAN NAIR NA,CHIRAYINKIL,1,1,IND,Travancore Cochin,94771,233287,233287,351642,66.34
33.38,T. K. NARAYANA PILLAI NA,CHIRAYINKIL,1,3,INC,Travancore Cochin,77867,233287,233287,351642,66.34
17.83,K. P. RAMACHANDRA NAIR NA,CHIRAYINKIL,1,4,SP,Travancore Cochin,41600,233287,233287,351642,66.34
6.30,A. PARAMESWARAN TAMPI NA,CHIRAYINKIL,1,5,RPP,Travancore Cochin,14700,233287,233287,351642,66.34
1.86,RAMAKRISHNA PILLAI NA,CHIRAYINKIL,1,2,IND,Travancore Cochin,4349,233287,233287,351642,66.34
21.42,SREEKANTAN NAIR NA,QUILON CUM MAVELIKARA,2,6,RSP,Travancore Cochin,220312,1028391,1028391,705598,72.87
18.87,R. VELAYUDHAN NA,QUILON CUM MAVELIKARA,2,3,IND,Travancore Cochin,194089,1028391,1028391,705598,72.87
16.23,KUNJU KUNJU NA,QUILON CUM MAVELIKARA,2,4,INC,Travancore Cochin,166935,1028391,1028391,705598,72.87
12.90,KAINIKARA N. PADMANABHA PILLAI NA,QUILON CUM MAVELIKARA,2,5,INC,Travancore Cochin,132614,1028391,1028391,705598,72.87
11.96,MATHEW NA,QUILON CUM MAVELIKARA,2,2,IND,Travancore Cochin,122961,1028391,1028391,705598,72.87
8.79,V. GANGADHARAN NA,QUILON CUM MAVELIKARA,2,7,SP,Travancore Cochin,90367,1028391,1028391,705598,72.87
5.77,VIVEKANANDAN NA,QUILON CUM MAVELIKARA,2,8,SP,Travancore Cochin,59289,1028391,1028391,705598,72.87
4.07,JOSEPH NA,QUILON CUM MAVELIKARA,2,1,IND,Travancore Cochin,41824,1028391,1028391,705598,72.87
57.53,P. T. PUNNOSE NA,ALLEPPEY,1,1,IND,Travancore Cochin,158430,275409,275409,349268,78.85
29.79,A. P. UDAYABHANU NA,ALLEPPEY,1,3,INC,Travancore Cochin,82050,275409,275409,349268,78.85
6.75,SANKARANARAYANA PILLAI NA,ALLEPPEY,1,4,SP,Travancore Cochin,18580,275409,275409,349268,78.85
5.94,CHACKO NA,ALLEPPEY,1,2,IND,Travancore Cochin,16349,275409,275409,349268,78.85
59.71,MATHEN C. P. NA,THIRUVELLA,1,3,INC,Travancore Cochin,153823,257600,257600,352821,73.01
32.97,NARAYANA PILLAI NA,THIRUVELLA,1,1,SP,Travancore Cochin,84924,257600,257600,352821,73.01
7.32,MADHAVAN PILLAI C. N. NA,THIRUVELLA,1,2,IND,Travancore Cochin,18853,257600,257600,352821,73.01
48.63,P. T. CHACKO NA,MEENACHIL,1,1,INC,Travancore Cochin,130245,267829,267829,355235,75.39
29.83,MADHAVAN PILLAI NA,MEENACHIL,1,2,IND,Travancore Cochin,79895,267829,267829,355235,75.39
16.10,MANUEL PAIKEDY NA,MEENACHIL,1,4,RPP,Travancore Cochin,43115,267829,267829,355235,75.39
5.44,JOSEPH THELLY NA,MEENACHIL,1,3,IND,Travancore Cochin,14574,267829,267829,355235,75.39
59.89,C. P. MATHEW NA,KOTTAYAM,1,1,INC,Travancore Cochin,170654,284961,284961,354046,80.49
40.11,VARKEY SANTHISTHAN NA,KOTTAYAM,1,2,IND,Travancore Cochin,114307,284961,284961,354046,80.49
41.90,A. M. THOMAS NA,ERNAKULAM,1,1,INC,Travancore Cochin,103834,247832,247832,355060,69.80
41.20,PADMANABHA MENON NA,ERNAKULAM,1,2,KSP,Travancore Cochin,102098,247832,247832,355060,69.80
16.91,STANELY P. LOUIZ NA,ERNAKULAM,1,3,IND,Travancore Cochin,41900,247832,247832,355060,69.80
38.95,K. T. ACHYUTHAN NA,CRANGANNUR,1,3,INC,Travancore Cochin,93216,239313,239313,348264,68.72
29.92,GEORGE CHADAYAMMURI NA,CRANGANNUR,1,1,IND,Travancore Cochin,71608,239313,239313,348264,68.72
15.92,DEVASSY NA,CRANGANNUR,1,4,SP,Travancore Cochin,38090,239313,239313,348264,68.72
11.47,VERKEY MOOTHEDAN NA,CRANGANNUR,1,2,IND,Travancore Cochin,27452,239313,239313,348264,68.72
3.74,EPRAHIM MOOVAMBY NA,CRANGANNUR,1,5,CP,Travancore Cochin,8947,239313,239313,348264,68.72
40.66,IYYUNNI CHALAKKA NA,TRICHURE,1,1,INC,Travancore Cochin,70300,172906,172906,338603,51.06
32.60,JOSEPH MUNDASERRY NA,TRICHURE,1,2,IND,Travancore Cochin,56362,172906,172906,338603,51.06
26.75,K. RAMUNNI MENON NA,TRICHURE,1,3,SP,Travancore Cochin,46244,172906,172906,338603,51.06
48.04,JAWALA PRASHAD NA,AJMER NORTH,1,1,INC,Ajmer,46679,97165,97165,162327,59.86
29.84,CHAND KARAN NA,AJMER NORTH,1,2,BJS,Ajmer,28990,97165,97165,162327,59.86
11.09,DINO MAL NA,AJMER NORTH,1,3,PURP,Ajmer,10778,97165,97165,162327,59.86
6.33,BAJORIA BADRIDAS NA,AJMER NORTH,1,4,IND,Ajmer,6153,97165,97165,162327,59.86
4.70,RANG RAJ MEHTA NA,AJMER NORTH,1,5,IND,Ajmer,4565,97165,97165,162327,59.86
52.65,MUKAT BEHARI LAL NA,AJMER SOUTH,1,1,INC,Ajmer,43082,81834,81834,167157,48.96
