%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
1.26,NEELKANTH CHANNABASAPPA SUTAKATTI,BELGAUM,5,IND,M,KARNATAKA,5252,428774,415992,702656,61.02
0.8,CHAVALI BHIMAPPA YALLAPPA,BELGAUM,6,IND,M,KARNATAKA,3320,428774,415992,702656,61.02
0.52,SUNDHOLI PRALHAD MADHWACHARYA,BELGAUM,7,IND,M,KARNATAKA,2170,428774,415992,702656,61.02
0.43,REDKAR VASUDEO GUNDAPANT,BELGAUM,8,IND,M,KARNATAKA,1788,428774,415992,702656,61.02
0.4,K. VIDYASAGAR,BELGAUM,9,IND,M,KARNATAKA,1670,428774,415992,702656,61.02
0.38,MAGDUM LAXMAN TUKARAM,BELGAUM,10,IND,M,KARNATAKA,1576,428774,415992,702656,61.02
0.35,MALAKAJGOUD PARASANGOUD RAYANGOUDAR,BELGAUM,11,IND,M,KARNATAKA,1439,428774,415992,702656,61.02
0.25,HOSMATH PANCHAXARI SHIVABASAYYA,BELGAUM,12,IND,M,KARNATAKA,1033,428774,415992,702656,61.02
61.95,B. SHANKARANAND,CHIKKODI (SC),1,INC(I),M,KARNATAKA,212092,354422,342370,656188,54.01
19.28,KAMBLE DINAKAR DEVENDRA,CHIKKODI (SC),2,INC(U),M,KARNATAKA,66008,354422,342370,656188,54.01
17.62,MOHANDAS VIDHYADHAR AMARSINGH,CHIKKODI (SC),3,JNP,M,KARNATAKA,60337,354422,342370,656188,54.01
1.15,DUNDAPPA DURGAPPA NURGOD,CHIKKODI (SC),4,IND,M,KARNATAKA,3933,354422,342370,656188,54.01
59.65,VEERENDRA PATIL,BAGALKOT,1,INC(I),M,KARNATAKA,245812,429689,412103,689898,62.28
22.29,HUNDEKAR TOTAPPA MALLESHAPPA,BAGALKOT,2,JNP,M,KARNATAKA,91839,429689,412103,689898,62.28
15.56,DESAI WASAPPA ADRUSHAPPA,BAGALKOT,3,INC(U),M,KARNATAKA,64132,429689,412103,689898,62.28
2.5,KAVISHETTI RACHAPPA SHIVALINGAPPA,BAGALKOT,4,JNP(S),M,KARNATAKA,10320,429689,412103,689898,62.28
45.99,CHOUDHARI KALINGAPPA BHIMANNA,BIJAPUR,1,INC(I),M,KARNATAKA,167091,376398,363290,677105,55.59
43.09,KHED NINGAPPA SIDDAPPA,BIJAPUR,2,JNP,M,KARNATAKA,156529,376398,363290,677105,55.59
8.41,KALADGI ABDULRAJAK MALANGSAB,BIJAPUR,3,INC(U),M,KARNATAKA,30535,376398,363290,677105,55.59
2.51,KORALLI GANGADHAR SIDDRAMAPPA,BIJAPUR,4,IND,M,KARNATAKA,9135,376398,363290,677105,55.59
56.95,M. RAMANNA RAI,KASARAGOD,1,CPM,M,KERALA,263673,466974,463026,678476,68.83
41.05,O. RAJAGOPAL,KASARAGOD,2,JNP,M,KERALA,190086,466974,463026,678476,68.83
0.94,PATTATHIL RAGHAVAN,KASARAGOD,3,IND,M,KERALA,4360,466974,463026,678476,68.83
0.54,M.A. ABDULLA MALLATH,KASARAGOD,4,IND,M,KERALA,2492,466974,463026,678476,68.83
0.52,K.V. BALAKRISHNAN,KASARAGOD,5,IND,M,KERALA,2415,466974,463026,678476,68.83
57.7,K. KUNHAMBU,CANNANORE,1,INC(U),M,KERALA,257812,449902,446844,637975,70.52
41.3,N. RAMAKRISHNAN,CANNANORE,2,INC(I),M,KERALA,184555,449902,446844,637975,70.52
1.0,KOOTHAN NARAYANAN,CANNANORE,3,IND,M,KERALA,4477,449902,446844,637975,70.52
54.15,K.P. UNNIKRISHNAN,BADAGARA,1,INC(U),M,KERALA,271796,506343,501910,685632,73.85
45.85,MULLAPPALLY RAMACHANDRAN,BADAGARA,2,INC(I),M,KERALA,230114,506343,501910,685632,73.85
53.65,E. K. IMBICHI BAVA,CALICUT,1,CPM,M,KERALA,226940,427612,423031,705630,60.6
44.03,ARANGIL SREEEDHARAN,CALICUT,2,JNP,M,KERALA,186245,427612,423031,705630,60.6
1.85,P.O.G. NAMBIAR,CALICUT,3,IND,M,KERALA,7827,427612,423031,705630,60.6
0.48,M.P. SHANTHI VARMA JAIN,CALICUT,4,IND,M,KERALA,2019,427612,423031,705630,60.6
53.61,EBRAHIM SULAIMAN SAIT,MANJERI,1,MUL,M,KERALA,231401,435656,431608,674048,64.63
45.6,K. MOIDEENKUTTY HAJI (BAVA HAJI),MANJERI,2,IML,M,KERALA,196820,435656,431608,674048,64.63
0.78,CHEMBAKASSERY RAMACHANDRAN,MANJERI,3,IND,M,KERALA,3387,435656,431608,674048,64.63
55.53,BANATWALA GULAM MEHMOOD,PONNANI,1,MUL,M,KERALA,222834,405196,401261,671001,60.39
42.86,ARIADAN MOHAMED,PONNANI,2,INC(U),M,KERALA,171971,405196,401261,671001,60.39
1.61,P.H. GOPALA IYER,PONNANI,3,IND,M,KERALA,6456,405196,401261,671001,60.39
49.86,V.S. VIJAYA RAGHAVAN,PALGHAT,1,INC(I),M,KERALA,204355,415718,409864,705179,58.95
46.91,T. SIVADASA MENON,PALGHAT,2,CPM,M,KERALA,192267,415718,409864,705179,58.95
1.66,K.P.R. GOPALAN,PALGHAT,3,IND,M,KERALA,6818,415718,409864,705179,58.95
0.81,K. VELUTHIRA,PALGHAT,4,IND,M,KERALA,3328,415718,409864,705179,58.95
0.76,R. ARAVINDAKHSHAN,PALGHAT,5,IND,M,KERALA,3096,415718,409864,705179,58.95
52.58,A.K. BALAN,OTTAPALAM (SC),1,CPM,M,KERALA,203256,391617,386568,666300,58.77
46.52,V. EACHARAN,OTTAPALAM (SC),2,INC(I),M,KERALA,179848,391617,386568,666300,58.77
0.9,K. SANKARAN,OTTAPALAM (SC),3,IND,M,KERALA,3464,391617,386568,666300,58.77
51.04,K. A. RAJAN,TRICHUR,1,CPM,M,KERALA,195343,387098,382690,622311,62.2
39.77,P.P. GEORGE,TRICHUR,2,INC(I),M,KERALA,152192,387098,382690,622311,62.2
6.57,K.V.K. PANICKER,TRICHUR,3,JNP,M,KERALA,25133,387098,382690,622311,62.2
0.61,M.M. BENNY,TRICHUR,4,IND,M,KERALA,2339,387098,382690,622311,62.2
0.5,P. DAMODARA MENON,TRICHUR,5,IND,M,KERALA,1922,387098,382690,622311,62.2
0.48,K.R. MADHAVAN,TRICHUR,6,IND,M,KERALA,1826,387098,382690,622311,62.2
0.46,M.S. CHANDRAPRAKASAM(MADAKKAVIL),TRICHUR,7,IND,M,KERALA,1750,387098,382690,622311,62.2
0.36,SUKUMARAN POTTEKAT,TRICHUR,8,IND,M,KERALA,1374,387098,382690,622311,62.2
0.21,M.K. BALAGANGADHARA THILAKAN,TRICHUR,9,IND,M,KERALA,811,387098,382690,622311,62.2
56.73,BALANANDAN,MUKUNDAPURAM,1,CPM,M,KERALA,227235,404796,400526,634533,63.79
40.47,C.G. KUMARAN,MUKUNDAPURAM,2,IND,M,KERALA,162104,404796,400526,634533,63.79
1.84,K.V. FRANCIS,MUKUNDAPURAM,3,IND,M,KERALA,7374,404796,400526,634533,63.79
0.51,K.L. THIMOTHY,MUKUNDAPURAM,4,IND,M,KERALA,2054,404796,400526,634533,63.79
0.44,MARRY VARGHESE,MUKUNDAPURAM,5,IND,F,KERALA,1759,404796,400526,634533,63.79
48.02,XAVIER VARGHESE ARAKAL,ERNAKULAM,1,INC(I),M,KERALA,189225,398409,394025,675831,58.95
47.39,HENRY AUSTIN,ERNAKULAM,2,INC(U),M,KERALA,186723,398409,394025,675831,58.95
2.49,SREENIVASAN M.S. MADHAVAN,ERNAKULAM,3,IND,M,KERALA,9808,398409,394025,675831,58.95
1.07,SUKUMARAN POTTEKAT,ERNAKULAM,4,IND,M,KERALA,4206,398409,394025,675831,58.95
0.53,I. VELAYUDHAN,ERNAKULAM,5,IND,M,KERALA,2082,398409,394025,675831,58.95
0.5,SREENIVASAN KOCHUNNY,ERNAKULAM,6,IND,M,KERALA,1981,398409,394025,675831,58.95
48.0,GEORGE JOSEPH (BABY MUNDACKAL),MUVATTUPUZHA,1,IND,M,KERALA,172651,363029,359690,634711,57.2
46.8,GEORGE J. MATHEW,MUVATTUPUZHA,2,KEC,M,KERALA,168321,363029,359690,634711,57.2
3.3,N.V. GEORGE,MUVATTUPUZHA,3,IND,M,KERALA,11859,363029,359690,634711,57.2
1.35,M.C. MATHAI,MUVATTUPUZHA,4,IND,M,KERALA,4867,363029,359690,634711,57.2
0.33,C.P. MATHAI,MUVATTUPUZHA,5,IND,M,KERALA,1183,363029,359690,634711,57.2
0.22,T.N. PARAMESHWARAN PALLAI,MUVATTUPUZHA,6,IND,M,KERALA,809,363029,359690,634711,57.2
49.5,SKARIA THOMAS,KOTTAYAM,1,KEC,M,KERALA,188676,383531,381181,659430,58.16
48.09,K.M. CHANDY,KOTTAYAM,2,INC(I),M,KERALA,183301,383531,381181,659430,58.16
1.53,THOMAS KURIAKOSE,KOTTAYAM,3,IND,M,KERALA,5823,383531,381181,659430,58.16
0.6,CHELLAPPAN APPUKUTTAN,KOTTAYAM,4,IND,M,KERALA,2295,383531,381181,659430,58.16
0.28,ALEXANDER LUKOSE,KOTTAYAM,5,IND,M,KERALA,1086,383531,381181,659430,58.16
49.44,M.M. LAWRENCE,IDUKKI,1,CPM,M,KERALA,184919,377284,374001,697106,54.12
47.56,T.S. JOHN,IDUKKI,2,IND,M,KERALA,177886,377284,374001,697106,54.12
2.01,MECHAL KALLIVAYALIL,IDUKKI,3,IND,M,KERALA,7524,377284,374001,697106,54.12
0.36,K. KORASON EASO,IDUKKI,4,IND,M,KERALA,1333,377284,374001,697106,54.12
0.33,P. SREEDHARAN PILLAI,IDUKKI,5,IND,M,KERALA,1218,377284,374001,697106,54.12
0.3,JANARDHANAN NAIR RAMAN PILLAI,IDUKKI,6,IND,M,KERALA,1121,377284,374001,697106,54.12
62.29,SUSEELA GOPALANA,ALLEPPEY,1,CPM,F,KERALA,260754,422720,418596,646322,65.4
34.88,OMANA PILLAI,ALLEPPEY,2,JNP,M,KERALA,145990,422720,418596,646322,65.4
2.11,V. DINAKARAN,ALLEPPEY,3,IND,M,KERALA,8814,422720,418596,646322,65.4
0.73,P. K. KUNJAN,ALLEPPEY,4,IND,M,KERALA,3038,422720,418596,646322,65.4
54.09,P. J. KURIEN,MAVELIKARA,1,INC(U),M,KERALA,226645,421893,418989,623914,67.62
39.03,THEVALLY MADHAVAN PILLAI,MAVELIKARA,2,IND,M,KERALA,163523,421893,418989,623914,67.62
6.6,G. E. THAMPI,MAVELIKARA,3,IND,M,KERALA,27635,421893,418989,623914,67.62
0.28,THARAYILTHAN KESAVA PILLAI,MAVELIKARA,4,IND,M,KERALA,1186,421893,418989,623914,67.62
53.04,P. K. KODIYAN,ADOOR (SC),1,CPI,M,KERALA,170433,324289,321358,611784,53.01
45.13,R. ACHUTHAN,ADOOR (SC),2,INC(I),M,KERALA,145034,324289,321358,611784,53.01
1.01,K. P. PRAMATON,ADOOR (SC),3,IND,M,KERALA,3236,324289,321358,611784,53.01
0.83,K. S. KRISHNA SASTRY,ADOOR (SC),4,IND,M,KERALA,2655,324289,321358,611784,53.01
53.23,B. K. NAIR,QUILON,1,INC(I),M,KERALA,222148,420586,417357,661179,63.61
44.46,N. SREEKANTAN NAIR,QUILON,2,RSP,M,KERALA,185562,420586,417357,661179,63.61
2.31,JAMES JOSEPH,QUILON,3,SUC,M,KERALA,9647,420586,417357,661179,63.61
48.01,A. A. RAHIM,CHIRAYINKIL,1,INC(I),M,KERALA,185596,390602,386545,660715,59.12
46.45,VAYALAR RAVI,CHIRAYINKIL,2,INC(U),M,KERALA,179533,390602,386545,660715,59.12
3.71,K. P. VIJAYAN,CHIRAYINKIL,3,IND,M,KERALA,14345,390602,386545,660715,59.12
1.08,SREENIVASAN,CHIRAYINKIL,4,IND,M,KERALA,4156,390602,386545,660715,59.12
0.75,VARKALA BALAM,CHIRAYINKIL,5,IND,M,KERALA,2915,390602,386545,660715,59.12
60.9,A. NEELALOHITHADASAN NADAR,TRIVANDRUM,1,INC(I),M,KERALA,273818,453458,449586,714687,63.45
37.09,M. N. GOVINDAN NAIR,TRIVANDRUM,2,CPI,M,KERALA,166761,453458,449586,714687,63.45
0.61,G. P. NAIR,TRIVANDRUM,3,IND,M,KERALA,2734,453458,449586,714687,63.45
0.38,VETTOOR M. BALAJI,TRIVANDRUM,4,IND,M,KERALA,1709,453458,449586,714687,63.45
0.31,ATTUKAL V. S. VELAYUDHAN NAIR,TRIVANDRUM,5,IND,M,KERALA,1377,453458,449586,714687,63.45
0.25,SIVADASAN ACHARY,TRIVANDRUM,6,IND,M,KERALA,1102,453458,449586,714687,63.45
0.24,V. HAREENDRAN NAIR,TRIVANDRUM,7,IND,M,KERALA,1085,453458,449586,714687,63.45
0.22,Y. ALPHONSE,TRIVANDRUM,8,IND,M,KERALA,1000,453458,449586,714687,63.45
42.67,BABULAL SOLANKI,MORENA (SC),1,INC(I),M,MADHYA PRADESH,113837,272524,266788,662214,41.15
30.65,CHHAVIRAM ARGAL,MORENA (SC),2,JNP,M,MADHYA PRADESH,81783,272524,266788,662214,41.15
24.78,DURGA PRASAD,MORENA (SC),3,JNP(S),M,MADHYA PRADESH,66119,272524,266788,662214,41.15
1.89,AMREIYA SUMERSINGH,MORENA (SC),4,IND,M,MADHYA PRADESH,5049,272524,266788,662214,41.15
33.11,KALICHARAN SHARMA,BHIND,1,INC(I),M,MADHYA PRADESH,105806,326368,319576,709517,46.0
29.97,RAMA SHANKAR SINGH,BHIND,2,JNP(S),M,MADHYA PRADESH,95770,326368,319576,709517,46.0
26.1,RAGHUBIR SINGH MACHHAND,BHIND,3,JNP,M,MADHYA PRADESH,83414,326368,319576,709517,46.0
1.92,KALICHARAN,BHIND,4,IND,M,MADHYA PRADESH,6123,326368,319576,709517,46.0
1.9,MADHAV CHITANYA KARPATRI,BHIND,5,RRP,M,MADHYA PRADESH,6084,326368,319576,709517,46.0
1.56,KUSHALPAL SINGH,BHIND,6,IND,M,MADHYA PRADESH,4987,326368,319576,709517,46.0
1.5,OM PRAKASH PACHORI,BHIND,7,IND,M,MADHYA PRADESH,4796,326368,319576,709517,46.0
0.95,RAM BABU RAM,BHIND,8,IND,M,MADHYA PRADESH,3037,326368,319576,709517,46.0
0.72,RAM MANOHAR BAGHEL,BHIND,9,IND,M,MADHYA PRADESH,2312,326368,319576,709517,46.0
0.59,VIRENDRA SINGH,BHIND,10,IND,M,MADHYA PRADESH,1887,326368,319576,709517,46.0
0.59,RAM KAMAL DAS,BHIND,11,IND,M,MADHYA PRADESH,1884,326368,319576,709517,46.0
0.38,MOOLCHAND BHUGRAMAL,BHIND,12,IND,M,MADHYA PRADESH,1202,326368,319576,709517,46.0
0.36,AJMER SINGH,BHIND,13,IND,M,MADHYA PRADESH,1166,326368,319576,709517,46.0
0.35,CHATURBHUJ,BHIND,14,IND,M,MADHYA PRADESH,1108,326368,319576,709517,46.0
44.89,NARAYAN KRISHNARAO SHEJWALKAR,GWALIOR,1,JNP,M,MADHYA PRADESH,143616,326171,319956,659308,49.47
36.92,RAJENDRA SINGH,GWALIOR,2,INC(I),M,MADHYA PRADESH,118136,326171,319956,659308,49.47
11.53,VISHNUDUTTA TIWARI,GWALIOR,3,JNP,M,MADHYA PRADESH,36894,326171,319956,659308,49.47
1.84,KISHAN CHANDRA AERAN,GWALIOR,4,IND,M,MADHYA PRADESH,5892,326171,319956,659308,49.47
1.6,POORANRAO LEKHPANDE,GWALIOR,5,IND,M,MADHYA PRADESH,5127,326171,319956,659308,49.47
1.07,CHHOTE LAL BATHAM,GWALIOR,6,IND,M,MADHYA PRADESH,3417,326171,319956,659308,49.47
0.89,GULAB DADA,GWALIOR,7,IND,M,MADHYA PRADESH,2842,326171,319956,659308,49.47
0.75,MADANLALA DHAETIPAKED,GWALIOR,8,IND,M,MADHYA PRADESH,2415,326171,319956,659308,49.47
0.28,NARAYAN SHASTRI,GWALIOR,9,IND,M,MADHYA PRADESH,898,326171,319956,659308,49.47
0.22,R.B. PADAM,GWALIOR,10,IND,M,MADHYA PRADESH,719,326171,319956,659308,49.47
58.74,MADHAVRAO SEINDIA,GUNA,1,INC(I),M,MADHYA PRADESH,203176,354533,345869,693067,51.15
25.17,NARESH JOHRI BALAKRAM,GUNA,2,JNP,M,MADHYA PRADESH,87050,354533,345869,693067,51.15
13.81,LAXMINARAYNA ASHARAM,GUNA,3,JNP(S),M,MADHYA PRADESH,47760,354533,345869,693067,51.15
2.28,OM PRAKASH MITHHULAL,GUNA,4,IND,M,MADHYA PRADESH,7883,354533,345869,693067,51.15
59.21,SAHODRABAI RAI,SAGAR (SC),1,INC(I),F,MADHYA PRADESH,191204,331566,322941,596498,55.59
36.99,NARMADA PRASAD BABULAL,SAGAR (SC),2,JNP,M,MADHYA PRADESH,119453,331566,322941,596498,55.59
3.05,GANESH BHAI AHIWAR,SAGAR (SC),3,INC(U),M,MADHYA PRADESH,9855,331566,322941,596498,55.59
0.75,HEERASINGH URF HEERA BABA BALDEOSINGH,SAGAR (SC),4,IND,M,MADHYA PRADESH,2429,331566,322941,596498,55.59
40.25,CHATURVEDI VIDYAWATI,KHAJURAHO,1,INC(I),F,MADHYA PRADESH,139246,359078,345961,730654,49.14
26.83,LAXMI NARAIN NAYAK,KHAJURAHO,2,JNP,M,MADHYA PRADESH,92810,359078,345961,730654,49.14
9.14,GAYA PRASAD RAWAT,KHAJURAHO,3,JNP(S),M,MADHYA PRADESH,31615,359078,345961,730654,49.14
5.26,HAR CHARAN KADA,KHAJURAHO,4,IND,M,MADHYA PRADESH,18211,359078,345961,730654,49.14
4.57,JOGENDRA SINGH THAKUR SINGH,KHAJURAHO,5,IND,M,MADHYA PRADESH,15823,359078,345961,730654,49.14
3.9,BALADIN,KHAJURAHO,6,IND,M,MADHYA PRADESH,13508,359078,345961,730654,49.14
2.92,JAIRAM LACHHE,KHAJURAHO,7,IND,M,MADHYA PRADESH,10118,359078,345961,730654,49.14
2.54,SANAT KUMAR JAIN,KHAJURAHO,8,IND,M,MADHYA PRADESH,8775,359078,345961,730654,49.14
2.09,RAMDAS KUSHWAHA,KHAJURAHO,9,IND,M,MADHYA PRADESH,7236,359078,345961,730654,49.14
1.72,RUSIA SHIVKALI,KHAJURAHO,10,INC(U),F,MADHYA PRADESH,5967,359078,345961,730654,49.14
0.77,MOHANLAL RAIKWAR,KHAJURAHO,11,IND,M,MADHYA PRADESH,2652,359078,345961,730654,49.14
45.66,PRABHUNARAYAN RAMDHAN,DAMOH,1,INC(I),M,MADHYA PRADESH,161492,365794,353672,690994,52.94
30.53,VIJAYKUMAR MALAYA,DAMOH,2,JNP,M,MADHYA PRADESH,107967,365794,353672,690994,52.94
10.41,KUSUM-SINGH MEHDALE,DAMOH,3,JNP(S),F,MADHYA PRADESH,36827,365794,353672,690994,52.94
3.11,PREMBHARTI PUNNELAL,DAMOH,4,IND,M,MADHYA PRADESH,11007,365794,353672,690994,52.94
2.34,DWARKA PRASAD,DAMOH,5,IND,M,MADHYA PRADESH,8285,365794,353672,690994,52.94
1.91,WAVOOLAL DURGA PRASAD,DAMOH,6,IND,M,MADHYA PRADESH,6744,365794,353672,690994,52.94
1.72,BHAGWANDAS SONI,DAMOH,7,IND,M,MADHYA PRADESH,6078,365794,353672,690994,52.94
1.54,SHYAMBEHARI RAMSIPAHI,DAMOH,8,IND,M,MADHYA PRADESH,5437,365794,353672,690994,52.94
1.24,DEOJI NAGGI,DAMOH,9,IND,M,MADHYA PRADESH,4371,365794,353672,690994,52.94
0.96,SITARAM KARANJU,DAMOH,10,IND,M,MADHYA PRADESH,3392,365794,353672,690994,52.94
0.59,LAKHANKUMAR JAGMOHAN PR,DAMOH,11,IND,M,MADHYA PRADESH,2072,365794,353672,690994,52.94
45.27,GULSHER AHMED,SATNA,1,INC(I),M,MADHYA PRADESH,169514,385797,374465,660435,58.42
31.35,SUKHENDRA SINGH,SATNA,2,JNP,M,MADHYA PRADESH,117395,385797,374465,660435,58.42
12.83,SHAKTI PRASAD PANDEY,SATNA,3,JNP(S),M,MADHYA PRADESH,48039,385797,374465,660435,58.42
4.06,RAM PRASAD ARYA,SATNA,4,IND,M,MADHYA PRADESH,15200,385797,374465,660435,58.42
3.31,CHHOTA,SATNA,5,IND,M,MADHYA PRADESH,12400,385797,374465,660435,58.42
1.76,GULAB SINGH,SATNA,6,IND,M,MADHYA PRADESH,6586,385797,374465,660435,58.42
1.11,KAMLESH PRASAD,SATNA,7,IND,M,MADHYA PRADESH,4149,385797,374465,660435,58.42
0.32,SANTOSH KUMAR,SATNA,8,IND,M,MADHYA PRADESH,1182,385797,374465,660435,58.42
73.43,MAHARAJA MARTAND SINGH,REWA,1,IND,M,MADHYA PRADESH,294234,411518,400682,718673,57.26
13.95,YAMUNA PRASAD SHASTRI,REWA,2,JNP,M,MADHYA PRADESH,55883,411518,400682,718673,57.26
7.64,RAMSIYA SINGH,REWA,3,JNP(S),M,MADHYA PRADESH,30627,411518,400682,718673,57.26
1.32,HIRA SINGH,REWA,4,IND,M,MADHYA PRADESH,5281,411518,400682,718673,57.26
0.65,JAGDISH PRASAD DWIVEDI,REWA,5,IND,M,MADHYA PRADESH,2601,411518,400682,718673,57.26
0.62,MUNINDRA PRASAD,REWA,6,IND,M,MADHYA PRADESH,2499,411518,400682,718673,57.26
0.6,RAMA NIWAS SHUKLA,REWA,7,IND,M,MADHYA PRADESH,2391,411518,400682,718673,57.26
0.47,MURLI SINGH,REWA,8,IND,M,MADHYA PRADESH,1864,411518,400682,718673,57.26
0.46,ASHOK KUMAR,REWA,9,IND,M,MADHYA PRADESH,1849,411518,400682,718673,57.26
0.44,RAM KHELWAN TAMRAKAR,REWA,10,IND,M,MADHYA PRADESH,1750,411518,400682,718673,57.26
0.43,JAGDISH TIWARI,REWA,11,IND,M,MADHYA PRADESH,1703,411518,400682,718673,57.26
54.36,MOTI LAL SINGH,SIDHI (ST),1,INC(I),M,MADHYA PRADESH,143427,271237,263861,668510,40.57
27.57,SITA PRATAP SINGH,SIDHI (ST),2,JNP,M,MADHYA PRADESH,72742,271237,263861,668510,40.57
8.3,SHANKAR PRASAD,SIDHI (ST),3,IND,M,MADHYA PRADESH,21910,271237,263861,668510,40.57
5.16,RANA DAMAN SINGH,SIDHI (ST),4,INC(U),M,MADHYA PRADESH,13609,271237,263861,668510,40.57
3.08,MAN SINGH,SIDHI (ST),5,IND,M,MADHYA PRADESH,8138,271237,263861,668510,40.57
1.53,DAL PRATAP SINGH,SIDHI (ST),6,IND,M,MADHYA PRADESH,4035,271237,263861,668510,40.57
49.05,DALBIR SINGH,SHAHDOL (ST),1,INC(I),M,MADHYA PRADESH,126011,267659,256891,636794,42.03
27.06,KUNDAN SINGH,SHAHDOL (ST),2,JNP,M,MADHYA PRADESH,69527,267659,256891,636794,42.03
19.02,DALPAT SINGH PARASTO,SHAHDOL (ST),3,JNP(S),M,MADHYA PRADESH,48858,267659,256891,636794,42.03
3.5,DAROGA SINGH,SHAHDOL (ST),4,IND,M,MADHYA PRADESH,8989,267659,256891,636794,42.03
1.36,SOHAN LAL,SHAHDOL (ST),5,IND,M,MADHYA PRADESH,3506,267659,256891,636794,42.03
50.98,CHAKARADHARI,SURGUJA (ST),1,INC(I),M,MADHYA PRADESH,128284,261154,251636,594287,43.94
26.23,LARANG SAI,SURGUJA (ST),2,JNP,M,MADHYA PRADESH,65995,261154,251636,594287,43.94
9.18,BHUNESHWAR SINGH,SURGUJA (ST),3,JNP(S),M,MADHYA PRADESH,23108,261154,251636,594287,43.94
7.6,DILIP SAI,SURGUJA (ST),4,IND,M,MADHYA PRADESH,19123,261154,251636,594287,43.94
3.75,BHUNESHWAR NATH,SURGUJA (ST),5,IND,M,MADHYA PRADESH,9447,261154,251636,594287,43.94
1.41,RAM NANDAN SINGH,SURGUJA (ST),6,IND,M,MADHYA PRADESH,3544,261154,251636,594287,43.94
0.85,SATANARAYAN,SURGUJA (ST),7,IND,M,MADHYA PRADESH,2135,261154,251636,594287,43.94
53.76,PUSHPA DEVI SINGH,RAIGARH (ST),1,INC(I),F,MADHYA PRADESH,137129,264122,255064,586692,45.02
21.97,NARHARI PRASAD SAI,RAIGARH (ST),2,JNP,M,MADHYA PRADESH,56034,264122,255064,586692,45.02
5.33,MARSEL TETE,RAIGARH (ST),3,IND,M,MADHYA PRADESH,13585,264122,255064,586692,45.02
4.98,VINOD KUMAR,RAIGARH (ST),4,IND,M,MADHYA PRADESH,12710,264122,255064,586692,45.02
3.26,NAPTALI MINZ,RAIGARH (ST),5,IND,M,MADHYA PRADESH,8323,264122,255064,586692,45.02
2.44,JADUBAR SAI,RAIGARH (ST),6,IND,M,MADHYA PRADESH,6226,264122,255064,586692,45.02
2.27,ANJOR SINGH,RAIGARH (ST),7,IND,M,MADHYA PRADESH,5779,264122,255064,586692,45.02
1.49,UMMED SINGH,RAIGARH (ST),8,INC(U),M,MADHYA PRADESH,3794,264122,255064,586692,45.02
1.04,SHYAMDEO SAI KSHTRA,RAIGARH (ST),9,IND,M,MADHYA PRADESH,2645,264122,255064,586692,45.02
0.92,RAMPUKAR SINGH,RAIGARH (ST),10,IND,M,MADHYA PRADESH,2336,264122,255064,586692,45.02
0.9,SUKUL,RAIGARH (ST),11,IND,M,MADHYA PRADESH,2283,264122,255064,586692,45.02
0.85,RAJA LALIT KUMAR SINGH,RAIGARH (ST),12,IND,M,MADHYA PRADESH,2166,264122,255064,586692,45.02
0.41,MARKUS,RAIGARH (ST),13,IND,M,MADHYA PRADESH,1058,264122,255064,586692,45.02
0.39,SUDARSHAN,RAIGARH (ST),14,IND,M,MADHYA PRADESH,996,264122,255064,586692,45.02
48.1,RAMGOPAL TIWARI,JANJGIR,1,INC(I),M,MADHYA PRADESH,129770,279814,269778,634444,44.1
24.26,MADAN BHAIYA,JANJGIR,2,JNP,M,MADHYA PRADESH,65460,279814,269778,634444,44.1
8.98,SUDHIR KUMAR,JANJGIR,3,CPI,M,MADHYA PRADESH,24230,279814,269778,634444,44.1
5.17,BANWARI LAL,JANJGIR,4,INC(U),M,MADHYA PRADESH,13959,279814,269778,634444,44.1
3.53,LALEET,JANJGIR,5,IND,M,MADHYA PRADESH,9522,279814,269778,634444,44.1
1.55,PUNIRAM RATHORE,JANJGIR,6,IND,M,MADHYA PRADESH,4186,279814,269778,634444,44.1
1.39,NAND KISHORE,JANJGIR,7,IND,M,MADHYA PRADESH,3752,279814,269778,634444,44.1
1.36,LALJI,JANJGIR,8,IND,M,MADHYA PRADESH,3670,279814,269778,634444,44.1
1.32,BRIJRAJ NARAYAN,JANJGIR,9,IND,M,MADHYA PRADESH,3572,279814,269778,634444,44.1
1.19,MAYARAM,JANJGIR,10,IND,M,MADHYA PRADESH,3205,279814,269778,634444,44.1
0.96,BABOOLAL,JANJGIR,11,IND,M,MADHYA PRADESH,2585,279814,269778,634444,44.1
0.71,VIDYANAND TIWARI,JANJGIR,12,IND,M,MADHYA PRADESH,1905,279814,269778,634444,44.1
0.7,SANTRAM TIWARI RAMAYANI,JANJGIR,13,IND,M,MADHYA PRADESH,1892,279814,269778,634444,44.1
0.44,JAI BHAGWAN,JANJGIR,14,IND,M,MADHYA PRADESH,1196,279814,269778,634444,44.1
0.32,SUNDERLAL SURYABANSHI,JANJGIR,15,IND,M,MADHYA PRADESH,874,279814,269778,634444,44.1
60.43,GODIL PRASAD ANURAGI,BILASPUR (SC),1,INC(I),M,MADHYA PRADESH,161065,276214,266539,592243,46.64
30.76,GANESHRAM ANANT,BILASPUR (SC),2,JNP,M,MADHYA PRADESH,81986,276214,266539,592243,46.64
