%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
30.84,BRIJLAL NANDLAL BIYANI,AKOLA,2,IND,M,Maharashtra,88057,303530,285518,450141,67.43
21.8,SHANKARRAO SAMBHUJI KHANDARE,AKOLA,3,REP,M,Maharashtra,62235,303530,285518,450141,67.43
52.84,PANJABRAO SHAMRAO DESHMUKH,AMRAVATI,1,INC,M,Maharashtra,177109,349649,335155,475329,73.56
34.83,RAMKRISHNA SURYABHAN GAWAI,AMRAVATI,2,REP,M,Maharashtra,116737,349649,335155,475329,73.56
6.8,HABIB KHAN MEHABOOBKHAN,AMRAVATI,3,IND,M,Maharashtra,22801,349649,335155,475329,73.56
4.31,GAJANAN SHANKAR,AMRAVATI,4,JS,M,Maharashtra,14444,349649,335155,475329,73.56
1.21,BHAGWAN MANSARAM WAGHMARE,AMRAVATI,5,IND,M,Maharashtra,4064,349649,335155,475329,73.56
47.84,MADHAOLRAO BHAGWANTRAO PATIL,RAMTEK,1,INC,M,Maharashtra,146706,322302,306671,451896,71.32
34.37,BABURAO TATYAJI BHONSLE,RAMTEK,2,PWP,M,Maharashtra,105404,322302,306671,451896,71.32
17.79,NARAYAN SHRIKRISHNA HARKARE,RAMTEK,3,IND,M,Maharashtra,54561,322302,306671,451896,71.32
40.53,MADHAO SHRIHARI ANEY,NAGPUR,1,IND,M,Maharashtra,131740,337061,325076,490679,68.69
26.11,RIKHABCHAND KALYANMAL SHARMA,NAGPUR,2,INC,M,Maharashtra,84872,337061,325076,490679,68.69
23.91,BHAURAO DEWAJI KHOBRAGADE,NAGPUR,3,REP,M,Maharashtra,77729,337061,325076,490679,68.69
9.45,BACHHARAJ SHAMLAL VYAS,NAGPUR,4,JS,M,Maharashtra,30735,337061,325076,490679,68.69
48.56,RAMCHANDRA MARTAND HARJARNAVIS,BHANDARA,1,INC,M,Maharashtra,129669,285916,267050,439103,65.11
33.6,RANA PRATAPSINGH GAYALALSINGH BHADORIYA,BHANDARA,2,CPI,M,Maharashtra,89720,285916,267050,439103,65.11
12.72,K. V. UMRE,BHANDARA,3,IND,M,Maharashtra,33975,285916,267050,439103,65.11
5.12,PANDURNAG NAGORAO WASNIK,BHANDARA,4,IND,M,Maharashtra,13686,285916,267050,439103,65.11
41.94,BALKRISHNA RAMCHANDRA WASNIK,GONDIA (SC),1,INC,M,Maharashtra,107524,274773,256392,462370,59.43
37.68,BIHARI RAMJI KAMBLE,GONDIA (SC),2,REP,M,Maharashtra,96599,274773,256392,462370,59.43
16.26,RAGHUNATH LATARU GHADLE,GONDIA (SC),3,JS,M,Maharashtra,41688,274773,256392,462370,59.43
4.13,TULARAM CHANDRABHAN SAKHARE,GONDIA (SC),4,IND,M,Maharashtra,10581,274773,256392,462370,59.43
50.48,LAL SHYAMSHAH LAL BHAGWANSHAH,CHANDA,1,IND,M,Maharashtra,128233,278409,254022,424370,65.61
33.59,V. N. SWAMI,CHANDA,2,INC,M,Maharashtra,85322,278409,254022,424370,65.61
15.93,LAXMANRAO NARAYAN KHOBRAGADE,CHANDA,3,REP,M,Maharashtra,40467,278409,254022,424370,65.61
44.85,KAMALNAYAN JAMNALAL BAJAJ,WARDHA,1,INC,M,Maharashtra,143289,340328,319477,493191,69.01
32.94,NARAYANSINH SAMPATSINH WEAKEY,WARDHA,2,IND,M,Maharashtra,105248,340328,319477,493191,69.01
8.94,SHESHRAO BAJIRAO JADHAO,WARDHA,3,IND,M,Maharashtra,28550,340328,319477,493191,69.01
5.34,BALRAM GAJANAN SHENDE,WARDHA,4,SWA,M,Maharashtra,17050,340328,319477,493191,69.01
4.06,HARIDAS DAMJI AWODE,WARDHA,5,IND,M,Maharashtra,12968,340328,319477,493191,69.01
3.87,BHAURAO MAROTIJI TIMANDE,WARDHA,6,IND,M,Maharashtra,12372,340328,319477,493191,69.01
58.21,DEORAO SHIORAM PATIL,YEOTMAL,1,INC,M,Maharashtra,175193,315529,300950,407055,77.52
23.74,GODHAJIRAO SAKHARAM MUKHARE,YEOTMAL,2,IND,M,Maharashtra,71457,315529,300950,407055,77.52
13.32,SAKHARAM HARI AWACHAR,YEOTMAL,3,REP,M,Maharashtra,40100,315529,300950,407055,77.52
3.05,BALIRAM KOLSU AGAME,YEOTMAL,4,IND,M,Maharashtra,9184,315529,300950,407055,77.52
1.67,RAMCHANDARA SHRIDHAR MAHAJAN,YEOTMAL,5,IND,M,Maharashtra,5016,315529,300950,407055,77.52
57.37,TULSHIDAS SUBHANRAO JADHAV,NANDED,1,INC,M,Maharashtra,139217,256813,242670,464287,55.31
32.96,JAGANNATH SHIVLING VIBHUTE,NANDED,2,REP,M,Maharashtra,79975,256813,242670,464287,55.31
5.28,GANPATRAO MANIKRAO,NANDED,3,IND,M,Maharashtra,12803,256813,242670,464287,55.31
4.4,SHAMRAO LAXMANRAO,NANDED,4,IND,M,Maharashtra,10675,256813,242670,464287,55.31
57.1,TULSIRAM DASHRATH,LATUR (SC),1,INC,M,Maharashtra,134395,246511,235356,455257,54.15
31.02,HARIHAR NAGORAO,LATUR (SC),2,REP,M,Maharashtra,73004,246511,235356,455257,54.15
11.88,MADHAVRAO DEVBA,LATUR (SC),3,IND,M,Maharashtra,27957,246511,235356,455257,54.15
49.56,TULSIRAM ABAJI PATIL,OSMANABAD,1,INC,M,Maharashtra,117060,248876,236209,432197,57.58
44.32,UDHARERAO SAHEB RAO,OSMANABAD,2,PWP,M,Maharashtra,104686,248876,236209,432197,57.58
6.12,REVAPPA KRISHNA MANE,OSMANABAD,3,IND,M,Maharashtra,14463,248876,236209,432197,57.58
56.01,DWARKADASJI MOTILALJI,BHIR,1,INC,M,Maharashtra,95700,180582,170871,435591,41.46
43.99,BABAR AHMAD HUSAIN ATHAR,BHIR,2,CPI,M,Maharashtra,75171,180582,170871,435591,41.46
51.79,SHIVAJIRAO SHANKARRAO DESHMUKH,PARBHANI,1,INC,M,Maharashtra,92793,187930,179171,432162,43.49
35.88,ANNASAHEB RAMCHANDRA GAVANE,PARBHANI,2,PWP,M,Maharashtra,64288,187930,179171,432162,43.49
12.33,PUNDLIKARAO JAIRAM,PARBHANI,3,IND,M,Maharashtra,22090,187930,179171,432162,43.49
54.73,RAMRAO NARAYANRAO,JALNA,1,INC,M,Maharashtra,98211,188364,179459,448036,42.04
45.27,MEER TILAWAT ALI MEER KHADER ALI,JALNA,2,PWP,M,Maharashtra,81248,188364,179459,448036,42.04
65.82,BHAURAO DAGDURAO DESHMUKH,AURANGABAD,1,INC,M,Maharashtra,142209,229660,216068,455034,50.47
34.18,BALASAHEB SHIVRAM MORE,AURANGABAD,2,REP,M,Maharashtra,73859,229660,216068,455034,50.47
51.87,RAMACHANDER VEERAPPA,BIDAR (SC),1,INC,M,Mysore,95691,195447,184465,416621,46.91
22.44,B. SHAMSUNDER,BIDAR (SC),2,PSP,M,Mysore,41389,195447,184465,416621,46.91
18.3,BANDOPANT DHONDIRAM TIPKURLE,BIDAR (SC),3,REP,M,Mysore,33766,195447,184465,416621,46.91
7.38,NARSING RAO NAGAPPA,BIDAR (SC),4,IND,M,Mysore,13619,195447,184465,416621,46.91
52.28,MAHADEVAPPA YESHWANTAPPA,GULBARGA,1,INC,M,Mysore,92399,184634,176725,413239,44.68
47.72,SHARANAGOWDA SIDRAMAYYA,GULBARGA,2,SWA,M,Mysore,84326,184634,176725,413239,44.68
55.49,RAJARAM GIRIDHARALAL DUBEY,BIJAPUR NORTH,1,INC,M,Mysore,105452,200408,190025,393246,50.96
33.39,MURIGAPPA SIDDAPPA SUGANDHI,BIJAPUR NORTH,2,SWA,M,Mysore,63456,200408,190025,393246,50.96
6.72,DAGADUPANT AMOGI NIKKAMBE,BIJAPUR NORTH,3,REP,M,Mysore,12774,200408,190025,393246,50.96
4.39,SARDAR BASAWARAJ KARABASAPPA NAGUR,BIJAPUR NORTH,4,LSS,M,Mysore,8343,200408,190025,393246,50.96
73.58,SANGANAGOUDA BASANAGOUDA PATIL,BIJAPUR SOUTH,1,INC,M,Mysore,188849,268395,256669,430246,62.38
26.42,NARAYANJI KALYANJI DHARAMASHI,BIJAPUR SOUTH,2,JS,M,Mysore,67820,268395,256669,430246,62.38
67.68,VASANTRAO LAKHAGOUNDA PATIL,CHIKODI,1,INC,M,Mysore,166110,254055,245444,396721,64.04
32.32,BALAVANT HANAMANT WARALE,CHIKODI,2,REP,M,Mysore,79334,254055,245444,396721,64.04
53.46,BALAVANTRAO NAGESHARAO DATAR,BELGAUM,1,INC,M,Mysore,139664,272951,261251,421032,64.83
46.54,DATTA APPA KATTI,BELGAUM,2,REP,M,Mysore,121587,272951,261251,421032,64.83
46.72,JOACHIM PIEDAD ALVA,KANARA,1,INC,M,Mysore,132958,298758,284569,488300,61.18
39.74,MANOHAR DATTATRAY MALGAONKAR,KANARA,2,IND,M,Mysore,113089,298758,284569,488300,61.18
6.6,SHAMBHU PRABHU BHAT MANJANATH SHRIDHAR,KANARA,3,IND,M,Mysore,18792,298758,284569,488300,61.18
4.61,DHARESHWAR,KANARA,4,CPI,M,Mysore,13132,298758,284569,488300,61.18
2.32,YESHVANT SHRIPAD DAMLE,KANARA,5,IND,M,Mysore,6598,298758,284569,488300,61.18
63.92,FAKRUDDIN HUSSEINSAB MOHASIN,DHARWAR SOUTH,1,INC,M,Mysore,172777,281286,270314,419192,67.1
36.08,TIMMAPPA RUDRAPPA NESWI,DHARWAR SOUTH,2,PSP,M,Mysore,97537,281286,270314,419192,67.1
71.64,SAROJINI BINDURAO MAHISHI,DHARWAR NORTH,1,INC,F,Mysore,187654,275322,261957,439047,62.71
13.02,VEERAYYA VIRABASAYYA SHIVALLI,DHARWAR NORTH,2,SWA,M,Mysore,34104,275322,261957,439047,62.71
11.51,ISHWARAPPA ALLAMPRABHU MENASINKAI,DHARWAR NORTH,3,JS,M,Mysore,30163,275322,261957,439047,62.71
3.83,HUCHESHWAR GURUSHIDHA MUDGAL,DHARWAR NORTH,4,PSP,M,Mysore,10036,275322,261957,439047,62.71
54.37,JAGANNATH RAO VENKATA RAO CHANDRIKI,RAICHUR,1,INC,M,Mysore,95424,187076,175523,436535,42.85
45.63,KUMAR NAIK VENKATAPPA NAIK,RAICHUR,2,LSS,M,Mysore,80099,187076,175523,436535,42.85
50.87,SHIVAMURTHY SWAMI SIDDAPPAYYA SWAMY,KOPPAL,1,LSS,M,Mysore,125018,261846,245755,459762,56.95
49.13,SANGANNA ANDANEPPA AGADI,KOPPAL,2,INC,M,Mysore,120737,261846,245755,459762,56.95
51.98,T. SUBRAMANYAM,BELLARY,1,INC,M,Mysore,148765,299787,286213,481935,62.2
48.02,J. MOHAMAD IMAMSAB,BELLARY,2,SWA,M,Mysore,137448,299787,286213,481935,62.2
54.47,S. VEERABASAPPA,CHITRADURGA,1,INC,M,Mysore,172673,330704,317012,502170,65.85
40.32,G. BASAPPA,CHITRADURGA,2,PSP,M,Mysore,127824,330704,317012,502170,65.85
5.21,C. RANGAIAH,CHITRADURGA,3,IND,M,Mysore,16515,330704,317012,502170,65.85
46.43,S. V. KRISHNAMOORTHY RAO,SHIMOGA,1,INC,M,Mysore,119250,270552,256818,474616,57.0
41.08,V. K. LAKSHMANA GOWDA,SHIMOGA,2,PSP,M,Mysore,105503,270552,256818,474616,57.0
6.85,H. V. SRIKANTA BHATTA,SHIMOGA,3,JS,M,Mysore,17596,270552,256818,474616,57.0
5.63,H. H. MANJAPPA GOWDA,SHIMOGA,4,IND,M,Mysore,14469,270552,256818,474616,57.0
50.01,U. SRINIVASA MALLAYA,UDIPI,1,INC,M,Mysore,117027,241479,234028,423300,57.05
44.51,D. MOHAN RAO,UDIPI,2,PSP,M,Mysore,104161,241479,234028,423300,57.05
5.49,T. VENKAT RAO,UDIPI,3,IND,M,Mysore,12840,241479,234028,423300,57.05
42.17,A. SHANKARA ALVA,MANGALORE,1,INC,M,Mysore,118102,289533,280078,449154,64.46
30.12,J. M. LOBO PRABHU,MANGALORE,2,SWA,M,Mysore,84346,289533,280078,449154,64.46
21.3,B. V. KAKKILAYA,MANGALORE,3,CPI,M,Mysore,59656,289533,280078,449154,64.46
6.42,M. GOVINDA RAO,MANGALORE,4,JS,M,Mysore,17974,289533,280078,449154,64.46
46.03,H. SIDDANANJAPPA,HASSAN,1,INC,M,Mysore,104898,241184,227903,433487,55.64
43.48,D. R. KARIGOWDA,HASSAN,2,PSP,M,Mysore,99083,241184,227903,433487,55.64
10.5,H. B. GUNDAPPA GOWDA,HASSAN,3,IND,M,Mysore,23922,241184,227903,433487,55.64
51.52,C. R. BASAPPA,TIPTUR,1,INC,M,Mysore,136801,278780,265506,458300,60.83
48.48,C. K. RAJAIAH SETTY,TIPTUR,2,PSP,M,Mysore,128705,278780,265506,458300,60.83
47.48,M. V. KRISHNAPPA,TUMKUR,1,INC,M,Mysore,119617,264046,251924,425051,62.12
28.07,K. N. SHANKARALINGAPPA,TUMKUR,2,PSP,M,Mysore,70724,264046,251924,425051,62.12
17.88,RAMAPPA,TUMKUR,3,IND,M,Mysore,45040,264046,251924,425051,62.12
6.57,K. V. SUBRAMANYASWAMY,TUMKUR,4,JS,M,Mysore,16543,264046,251924,425051,62.12
49.87,K. CHANGALARAYA REDDY,CHIKBALLAPUR,1,INC,M,Mysore,127047,269677,254737,450873,59.81
29.65,B. V. NARAYANA REDDY,CHIKBALLAPUR,2,IND,M,Mysore,75532,269677,254737,450873,59.81
11.77,RAMAPPA,CHIKBALLAPUR,3,IND,M,Mysore,29985,269677,254737,450873,59.81
4.82,G. M. GOWDA,CHIKBALLAPUR,4,IND,M,Mysore,12278,269677,254737,450873,59.81
3.88,B. SRINIVASA RAO,CHIKBALLAPUR,5,IND,M,Mysore,9895,269677,254737,450873,59.81
43.54,DODDATHIMMAIAH,KOLAR (SC),1,INC,M,Mysore,104163,253983,239230,422809,60.07
30.98,G. NARAYANASWAMY,KOLAR (SC),2,IND,M,Mysore,74104,253983,239230,422809,60.07
14.79,K. VENKATAPPA,KOLAR (SC),3,IND,M,Mysore,35392,253983,239230,422809,60.07
5.66,D. MUNISWAMY,KOLAR (SC),4,IND,M,Mysore,13547,253983,239230,422809,60.07
5.03,T. N. RAGHAVAN,KOLAR (SC),5,IND,M,Mysore,12024,253983,239230,422809,60.07
55.23,K. HANUMANTHAIAH,BANGALORE CITY,1,INC,M,Mysore,118028,219276,213706,392753,55.83
26.9,V. S. NATARAJAN,BANGALORE CITY,2,SWA,M,Mysore,57489,219276,213706,392753,55.83
12.11,M. S. KRISHNAN,BANGALORE CITY,3,CPI,M,Mysore,25880,219276,213706,392753,55.83
5.76,M. A. VENKATA RAO,BANGALORE CITY,4,JS,M,Mysore,12309,219276,213706,392753,55.83
47.99,H. C. DASAPPA,BANGLORE,1,INC,M,Mysore,132908,290091,276933,424993,68.26
39.18,M. BUDDHADAS,BANGLORE,2,IND,M,Mysore,108505,290091,276933,424993,68.26
12.83,M. SHIVALINGAIAH,BANGLORE,3,PSP,M,Mysore,35520,290091,276933,424993,68.26
51.09,M. K. SHIVANANJAPPA,MANDYA,1,INC,M,Mysore,148523,306657,290725,452406,67.78
25.52,M. C. LINGE GOWDA,MANDYA,2,IND,M,Mysore,74200,306657,290725,452406,67.78
11.58,H. VEERANNAGOWDA,MANDYA,3,IND,M,Mysore,33674,306657,290725,452406,67.78
8.93,M. S. SIDDAPPA,MANDYA,4,IND,M,Mysore,25967,306657,290725,452406,67.78
2.88,N. KEMPANNA,MANDYA,5,IND,M,Mysore,8361,306657,290725,452406,67.78
48.47,S. M. SIDDAIAH,CHAMARAJANAGAR (SC),1,INC,M,Mysore,117810,256966,243067,414982,61.92
28.97,M. SHIVANNA,CHAMARAJANAGAR (SC),2,PSP,M,Mysore,70412,256966,243067,414982,61.92
11.79,C. H. BASAVAIAH,CHAMARAJANAGAR (SC),3,IND,M,Mysore,28655,256966,243067,414982,61.92
10.77,D. DHARMARATHNAKARA,CHAMARAJANAGAR (SC),4,IND,M,Mysore,26190,256966,243067,414982,61.92
42.85,M. SHANKARAIYA,MYSORE,1,INC,M,Mysore,97949,240484,228565,433122,55.52
17.52,H. RAMARAJ URS,MYSORE,2,SWA,M,Mysore,40043,240484,228565,433122,55.52
17.14,M. N. THIMMAIAH,MYSORE,3,PSP,M,Mysore,39167,240484,228565,433122,55.52
10.64,M. BASAVARAJU,MYSORE,4,IND,M,Mysore,24326,240484,228565,433122,55.52
7.68,R. C. ANNIAH,MYSORE,5,IND,M,Mysore,17556,240484,228565,433122,55.52
4.17,V. SREENIVASA IYENGAR,MYSORE,6,JS,M,Mysore,9524,240484,228565,433122,55.52
54.15,RACHAKONDA JAGANATH RAO,NOWRANGPUR,1,INC,M,Mysore,32231,62814,59523,420286,14.95
45.85,NUTAKKI RAMASESHAIAH,NOWRANGPUR,2,GP,M,Mysore,27292,62814,59523,420286,14.95
74.55,ULAKA RAMACHANDRA,KORAPUT (ST),1,INC,M,Mysore,39850,56155,53451,461502,12.17
25.45,SOBORO DUMBA,KORAPUT (ST),2,GP,M,Mysore,13601,56155,53451,461502,12.17
60.16,SARMA ANANTA TRIPATHY,CHATRAPUR,1,INC,M,Mysore,47958,82677,79714,413107,20.01
28.53,HARIHARA DAS,CHATRAPUR,2,SWA,M,Mysore,22743,82677,79714,413107,20.01
11.31,NARYAN SAHU,CHATRAPUR,3,SOC,M,Mysore,9013,82677,79714,413107,20.01
86.04,MOHAN NAYAK,BHANJANAGAR (SC),1,INC,M,Mysore,40735,48650,47346,403922,12.04
13.96,DONDAPANI DAS,BHANJANAGAR (SC),2,SOC,M,Mysore,6611,48650,47346,403922,12.04
53.14,RAJENDRA KOHOR,PHULBANI (ST),1,GP,M,Mysore,27720,55598,52165,399384,13.92
46.86,KRUSHNA CHANDRA DOLOBEHERA,PHULBANI (ST),2,INC,M,Mysore,24445,55598,52165,399384,13.92
72.41,PRATAP KESSARI DEO,KALAHANDI,1,GP,M,Mysore,65974,100468,91115,373402,26.91
27.59,SURESH CHANDRA BEHERA,KALAHANDI,2,INC,M,Mysore,25141,100468,91115,373402,26.91
58.08,MAHANAND HRUSHIKESH,BOLANGIR (SC),1,GP,M,Mysore,50929,92662,87692,420780,22.02
37.53,NAG SUNDARMANI,BOLANGIR (SC),2,INC,M,Mysore,32910,92662,87692,420780,22.02
4.39,SIBIKA SOMNATH,BOLANGIR (SC),3,IND,M,Mysore,3853,92662,87692,420780,22.02
42.21,KISAN PATTANAYAK,SAMBALPUR,1,SOC,M,Mysore,37009,93275,87684,433181,21.53
39.51,BINOD BIHARI DAS,SAMBALPUR,2,INC,M,Mysore,34641,93275,87684,433181,21.53
18.29,PANDA GANGA BHUSAN,SAMBALPUR,3,GP,M,Mysore,16034,93275,87684,433181,21.53
44.08,YAGNYANARAYAN SINGHA,SUNDERGARH (ST),1,GP,M,Mysore,50859,122864,115384,476109,25.81
38.81,SIBNARAYAN SINGH,SUNDERGARH (ST),2,INC,M,Mysore,44784,122864,115384,476109,25.81
10.45,ORAM SILAS,SUNDERGARH (ST),3,IND,M,Mysore,12061,122864,115384,476109,25.81
6.66,XESS THEOPHILE,SUNDERGARH (ST),4,IND,M,Mysore,7680,122864,115384,476109,25.81
58.24,LAXMI NARAYAN BHANJA DEO,KEONJHAR,1,INC,M,Mysore,36336,65978,62390,370850,17.79
41.76,RAJBALLABH MISHRA,KEONJHAR,2,GP,M,Mysore,26054,65978,62390,370850,17.79
70.39,BAISHNAB CHARAN PATNAIK,DHENKANAL,1,INC,M,Mysore,90250,135057,128212,439926,30.7
29.61,RAJA SANKAR PRATAP SINGH DEB MAHINDRA BAHADUR,DHENKANAL,2,GP,M,Mysore,37962,135057,128212,439926,30.7
0.0,HAREKRUSHNA MAHTAB,ANGUL,1,INC,M,Mysore,0,0,0,445165,0.0
60.7,BIBUDHENDRA MISRA,PURI,1,INC,M,Mysore,83848,145148,138131,475128,30.55
39.3,PANIGRAHI CHINTAMANI,PURI,2,CPI,M,Mysore,54283,145148,138131,475128,30.55
64.41,RAJA PURNA CHANDRA DEO BHANJ,BHUBANESWAR,1,INC,M,Mysore,83788,135778,130082,454994,29.84
35.59,PRANANATH PATNAIK,BHUBANESWAR,2,CPI,M,Mysore,46294,135778,130082,454994,29.84
56.5,NITYANAND KANUNGO,CUTTACK,1,INC,M,Mysore,88340,162723,156346,484807,33.56
41.18,NISHAMANI KHUNTIA,CUTTACK,2,PSP,M,Mysore,64387,162723,156346,484807,33.56
2.31,SYED FAZAL HAQUE,CUTTACK,3,IND,M,Mysore,3619,162723,156346,484807,33.56
62.15,RAMACHANDRA MALLICK,JAJPUR (SC),1,INC,M,Mysore,80748,135346,129923,476679,28.39
34.68,BAISHNAB CHARAN MALLICK,JAJPUR (SC),2,PSP,M,Mysore,45051,135346,129923,476679,28.39
3.17,LAKSHMIDHAR JENA,JAJPUR (SC),3,IND,M,Mysore,4124,135346,129923,476679,28.39
50.02,SURENDRANATH DWIVEDY,KENDRAPARA,1,PSP,M,Mysore,99391,207852,198716,489055,42.5
49.98,SURENDRA MAHANTY,KENDRAPARA,2,INC,M,Mysore,99325,207852,198716,489055,42.5
69.24,KANHU CHARAN JENA,BHADRAK (SC),1,INC,M,Mysore,86893,130783,125489,482279,27.12
30.76,SIDHESWAR JENA,BHADRAK (SC),2,PSP,M,Mysore,38596,130783,125489,482279,27.12
57.44,GOKULANANDA MAHANTY,BALASORE,1,INC,M,Mysore,87250,158368,151900,426296,37.15
37.98,RABINDRA MOHAN DAS,BALASORE,2,PSP,M,Mysore,57691,158368,151900,426296,37.15
4.58,RAJKISHORE MOHANTY,BALASORE,3,IND,M,Mysore,6959,158368,151900,426296,37.15
45.89,MAHESWAR NAIK,MAYURBHANJ (ST),1,INC,M,Mysore,33824,77946,73702,438667,17.77
36.02,MAHENDRA MAJHI,MAYURBHANJ (ST),2,GP,M,Mysore,26545,77946,73702,438667,17.77
16.0,RAMCHANDRA MAJHI,MAYURBHANJ (ST),3,IND,M,Mysore,11794,77946,73702,438667,17.77
2.09,SUNDAR MOHAN HEMROM,MAYURBHANJ (ST),4,IND,M,Mysore,1539,77946,73702,438667,17.77
40.74,HEM RAJ,KANGRA,1,INC,M,Punjab,73342,185733,180044,431812,43.01
24.53,SARWAN KUMAR,KANGRA,2,IND,M,Punjab,44160,185733,180044,431812,43.01
20.31,DALIP SINGH,KANGRA,3,CPI,M,Punjab,36566,185733,180044,431812,43.01
14.43,BHAGWAT GURU,KANGRA,4,IND,M,Punjab,25976,185733,180044,431812,43.01
52.77,DALJIT SINGH,UNA (SC),1,INC,M,Punjab,143239,281201,271427,511585,54.97
26.9,UDHAM SINGH,UNA (SC),2,REP,M,Punjab,73017,281201,271427,511585,54.97
15.05,KESAR SINGH,UNA (SC),3,IND,M,Punjab,40860,281201,271427,511585,54.97
5.27,RAM CHAND,UNA (SC),4,SWA,M,Punjab,14311,281201,271427,511585,54.97
46.66,CHUNI LAL,AMBALA (SC),1,INC,M,Punjab,121943,271449,261351,439952,61.7
32.95,JUGAL KISHORE,AMBALA (SC),2,JS,M,Punjab,86109,271449,261351,439952,61.7
10.27,TELU RAM S/O PUNNU RAM,AMBALA (SC),3,REP,M,Punjab,26852,271449,261351,439952,61.7
7.29,ATMA RAM,AMBALA (SC),4,IND,M,Punjab,19058,271449,261351,439952,61.7
2.83,TELU RAM S/O WARU RAM,AMBALA (SC),5,IND,M,Punjab,7389,271449,261351,439952,61.7
42.54,RAMESHWARANAND,KARNAL,1,JS,M,Punjab,134458,327861,316066,477020,68.73
38.52,VIRENDER,KARNAL,2,INC,M,Punjab,121748,327861,316066,477020,68.73
9.84,PREM NATH,KARNAL,3,SWA,M,Punjab,31091,327861,316066,477020,68.73
7.23,BANWARI RAM,KARNAL,4,REP,M,Punjab,22853,327861,316066,477020,68.73
1.87,LAL CHAND,KARNAL,5,IND,M,Punjab,5916,327861,316066,477020,68.73
43.4,DEV DUTT,KAITHAL,1,INC,M,Punjab,150127,360791,345929,518275,69.61
37.73,INDER SINGH,KAITHAL,2,SWA,M,Punjab,130524,360791,345929,518275,69.61
11.17,BIRBAL DASS,KAITHAL,3,JS,M,Punjab,38651,360791,345929,518275,69.61
3.28,SER SINGH,KAITHAL,4,IND,M,Punjab,11361,360791,345929,518275,69.61
2.32,RAM CHANDER SINGH,KAITHAL,5,RRP,M,Punjab,8023,360791,345929,518275,69.61
2.09,OM DUTT,KAITHAL,6,IND,M,Punjab,7243,360791,345929,518275,69.61
46.1,LEHRI SINGH,ROHTAK,1,JS,M,Punjab,155618,348401,337583,477391,72.98
40.14,RANDHIR SINGH,ROHTAK,2,INC,M,Punjab,135511,348401,337583,477391,72.98
8.26,LACHHMI NARAYAN,ROHTAK,3,IND,M,Punjab,27881,348401,337583,477391,72.98
5.5,PHUL SINGH,ROHTAK,4,IND,M,Punjab,18573,348401,337583,477391,72.98
34.11,JAGDEV SINGH,JHAJJAR,1,HLS,M,Punjab,118667,360204,347926,505869,71.2
31.9,PARTAP SINGH DAULATA,JHAJJAR,2,INC,M,Punjab,111005,360204,347926,505869,71.2
9.78,SHEODAN SINGH,JHAJJAR,3,IND,M,Punjab,34032,360204,347926,505869,71.2
5.94,RAMPAT VILLAGE ISMAILA,JHAJJAR,4,REP,M,Punjab,20655,360204,347926,505869,71.2
5.87,JAGAN NATH,JHAJJAR,5,IND,M,Punjab,20433,360204,347926,505869,71.2
4.92,DULI CHAND,JHAJJAR,6,JS,M,Punjab,17115,360204,347926,505869,71.2
3.26,TAQDIR SINGH,JHAJJAR,7,IND,M,Punjab,11342,360204,347926,505869,71.2
2.23,RAM PAT VILLAGE KAPRIWAS,JHAJJAR,8,IND,M,Punjab,7748,360204,347926,505869,71.2
1.99,V. N. KAUSHIK,JHAJJAR,9,IND,M,Punjab,6929,360204,347926,505869,71.2
37.15,GAJRAJ SINGH,GURGAON,1,INC,M,Punjab,112342,319542,302403,500008,63.91
31.06,DEVI SINGH,GURGAON,2,IND,M,Punjab,93924,319542,302403,500008,63.91
13.0,HARDAYAL DEVGUN,GURGAON,3,JS,M,Punjab,39305,319542,302403,500008,63.91
8.95,RAHMAT KHAN,GURGAON,4,IND,M,Punjab,27068,319542,302403,500008,63.91
7.09,ABDUL GHANI,GURGAON,5,REP,M,Punjab,21446,319542,302403,500008,63.91
2.75,SAME SINGH,GURGAON,6,IND,M,Punjab,8318,319542,302403,500008,63.91
33.87,YUDHVIR SINGH,MAHENDRAGARH,1,JS,M,Punjab,105027,321990,310104,527828,61.0
30.24,RAM KISHAN,MAHENDRAGARH,2,INC,M,Punjab,93768,321990,310104,527828,61.0
10.33,DEVI PRASHAN,MAHENDRAGARH,3,IND,M,Punjab,32039,321990,310104,527828,61.0
6.83,KULDA RAM,MAHENDRAGARH,4,IND,M,Punjab,21189,321990,310104,527828,61.0
5.38,PARMJIT KUMAR,MAHENDRAGARH,5,SWA,M,Punjab,16676,321990,310104,527828,61.0
5.13,RATTAN SINGH,MAHENDRAGARH,6,IND,M,Punjab,15902,321990,310104,527828,61.0
3.26,BHARTU RAM,MAHENDRAGARH,7,IND,M,Punjab,10120,321990,310104,527828,61.0
2.62,SUDHAN,MAHENDRAGARH,8,IND,M,Punjab,8114,321990,310104,527828,61.0
2.34,MANOHAR LAL,MAHENDRAGARH,9,IND,M,Punjab,7269,321990,310104,527828,61.0
44.35,MANI RAM,HISSAR,1,SOC,M,Punjab,152369,356615,343551,567814,62.8
36.42,GHAMANDI LAL,HISSAR,2,INC,M,Punjab,125136,356615,343551,567814,62.8
7.1,RATTAN SINGH,HISSAR,3,JS,M,Punjab,24397,356615,343551,567814,62.8
